global_id,provenance_split,archive_split,source_dataset,scene_id,packet_directory,metadata_member,original_observation_id,quality_category,resolution,camera_px,parent_group,candidate_split,parent_present_in_locked_physical_test,selection_view_index,source,known_development_exposure
obs_010668,test,train,3RScan,ae73fa17-5a60-2398-86e8-aa1145c0c9b7,train/obs_010668,train/obs_010668/metadata.json,obs_022,EASY,0.01,"[128,192]",3RScan:ae73fa17-5a60-2398-86e8-aa1145c0c9b7,train,True,1,3RScan,
obs_008545,train,train,3RScan,2e4a395e-d452-21a0-9e17-3e0b72d47337,train/obs_008545,train/obs_008545/metadata.json,obs_023,EASY,0.01,"[128,192]",3RScan:ba6fda9c-a4c1-2dca-8185-456923749a4e,train,True,0,3RScan,
obs_019108,train,train,3RScan,ba6fda9a-a4c1-2dca-8264-792c15aa9ef9,train/obs_019108,train/obs_019108/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:ba6fda9c-a4c1-2dca-8185-456923749a4e,train,True,1,3RScan,
obs_007017,train,train,3RScan,def7fbb9-48c2-2895-9249-16ce01ca2e59,train/obs_007017,train/obs_007017/metadata.json,obs_003,EASY,0.01,"[128,192]",3RScan:def7fbc1-48c2-2895-91d9-cb5e6f3e3589,train,True,0,3RScan,
obs_002197,train,train,3RScan,def7fbb9-48c2-2895-9249-16ce01ca2e59,train/obs_002197,train/obs_002197/metadata.json,obs_017,EASY,0.01,"[128,192]",3RScan:def7fbc1-48c2-2895-91d9-cb5e6f3e3589,train,True,1,3RScan,
obs_011759,train,train,3RScan,bcb0fe0c-4f39-2c70-9cef-9824247c5b4a,train/obs_011759,train/obs_011759/metadata.json,obs_009,EASY,0.01,"[128,192]",3RScan:bcb0fe0a-4f39-2c70-9d5f-a7263a0180ca,train,False,0,3RScan,
obs_005630,train,train,3RScan,bcb0fe0a-4f39-2c70-9d5f-a7263a0180ca,train/obs_005630,train/obs_005630/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:bcb0fe0a-4f39-2c70-9d5f-a7263a0180ca,train,False,1,3RScan,
obs_018985,train,train,3RScan,751a5592-fe61-2c3b-8f3b-7440579b4138,train/obs_018985,train/obs_018985/metadata.json,obs_020,EASY,0.01,"[128,192]",3RScan:751a5598-fe61-2c3b-8cf2-1c23632af9b4,train,True,0,3RScan,
obs_002208,train,train,3RScan,751a5592-fe61-2c3b-8f3b-7440579b4138,train/obs_002208,train/obs_002208/metadata.json,obs_006,EASY,0.01,"[128,192]",3RScan:751a5598-fe61-2c3b-8cf2-1c23632af9b4,train,True,1,3RScan,
obs_007504,train,train,3RScan,b05fdd66-fca0-2d4f-88bb-210da4439475,train/obs_007504,train/obs_007504/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",3RScan:b05fdd66-fca0-2d4f-88bb-210da4439475,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_017280,validation,train,3RScan,0cac75a1-8d6f-2d13-8dab-0ecc3b317dc7,train/obs_017280,train/obs_017280/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:b05fdd66-fca0-2d4f-88bb-210da4439475,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_021229,train,train,3RScan,20c993cb-698f-29c5-86fd-1a409a569219,train/obs_021229,train/obs_021229/metadata.json,obs_003,EASY,0.01,"[128,192]",3RScan:20c993c9-698f-29c5-850e-2a93df894437,train,True,0,3RScan,
obs_020272,train,train,3RScan,20c993cb-698f-29c5-86fd-1a409a569219,train/obs_020272,train/obs_020272/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:20c993c9-698f-29c5-850e-2a93df894437,train,True,1,3RScan,
obs_018234,train,train,3RScan,0cac7629-8d6f-2d13-8e5a-9f17681451c8,train/obs_018234,train/obs_018234/metadata.json,obs_007,EASY,0.01,"[128,192]",3RScan:0cac7627-8d6f-2d13-8eac-41764b5f2c5b,train,True,0,3RScan,
obs_020560,train,train,3RScan,0cac7629-8d6f-2d13-8e5a-9f17681451c8,train/obs_020560,train/obs_020560/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:0cac7627-8d6f-2d13-8eac-41764b5f2c5b,train,True,1,3RScan,
obs_009305,test,train,3RScan,8eabc453-5af7-2f32-859d-405eb6a2e0d0,train/obs_009305,train/obs_009305/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:8eabc451-5af7-2f32-87b5-026aa18e3190,train,True,0,3RScan,parent_pilot_development
obs_023542,test,train,3RScan,8eabc453-5af7-2f32-859d-405eb6a2e0d0,train/obs_023542,train/obs_023542/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:8eabc451-5af7-2f32-87b5-026aa18e3190,train,True,1,3RScan,parent_pilot_development
obs_010512,train,train,3RScan,185d7421-3698-223c-8b02-a4befeb2dab9,train/obs_010512,train/obs_010512/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:4fbad329-465b-2a5d-8401-a3f550ef3de5,train,True,0,3RScan,
obs_023436,train,train,3RScan,4fbad329-465b-2a5d-8401-a3f550ef3de5,train/obs_023436,train/obs_023436/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:4fbad329-465b-2a5d-8401-a3f550ef3de5,train,True,1,3RScan,
obs_001624,train,train,3RScan,4a9a43e2-7736-2874-841a-f239715be4c6,train/obs_001624,train/obs_001624/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:4a9a43e0-7736-2874-87ac-c589da4d0f00,train,True,0,3RScan,
obs_009907,train,train,3RScan,4a9a43e0-7736-2874-87ac-c589da4d0f00,train/obs_009907,train/obs_009907/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:4a9a43e0-7736-2874-87ac-c589da4d0f00,train,True,1,3RScan,
obs_010969,train,train,3RScan,0cac7595-8d6f-2d13-8cad-f51af4c9aba2,train/obs_010969,train/obs_010969/metadata.json,obs_003,EASY,0.01,"[128,192]",3RScan:0cac7597-8d6f-2d13-8c9c-6f8542021d5c,train,False,0,3RScan,
obs_006065,train,train,3RScan,0cac7595-8d6f-2d13-8cad-f51af4c9aba2,train/obs_006065,train/obs_006065/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:0cac7597-8d6f-2d13-8c9c-6f8542021d5c,train,False,1,3RScan,
obs_010539,train,train,3RScan,0cac757e-8d6f-2d13-8f1d-ef6123d53655,train/obs_010539,train/obs_010539/metadata.json,obs_014,EASY,0.01,"[128,192]",3RScan:0cac7580-8d6f-2d13-8c9d-d45247b5244b,train,True,0,3RScan,
obs_006920,train,train,3RScan,c7895f0f-339c-2d13-807d-cb2e7fe646fd,train/obs_006920,train/obs_006920/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:0cac7580-8d6f-2d13-8c9d-d45247b5244b,train,True,1,3RScan,
obs_011667,train,train,3RScan,8eabc44b-5af7-2f32-8553-18fd693ab49f,train/obs_011667,train/obs_011667/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",3RScan:8eabc44b-5af7-2f32-8553-18fd693ab49f,train,True,0,3RScan,
obs_012603,train,train,3RScan,8eabc44f-5af7-2f32-87af-ff14de136a7c,train/obs_012603,train/obs_012603/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",3RScan:8eabc44b-5af7-2f32-8553-18fd693ab49f,train,True,1,3RScan,
obs_016424,train,train,3RScan,210cdbc5-9e8d-2832-853e-137542cf1a9b,train/obs_016424,train/obs_016424/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:210cdba9-9e8d-2832-862b-b37293fcc0e1,train,True,0,3RScan,
obs_020949,validation,train,3RScan,210cdba9-9e8d-2832-862b-b37293fcc0e1,train/obs_020949,train/obs_020949/metadata.json,obs_011,EASY,0.01,"[128,192]",3RScan:210cdba9-9e8d-2832-862b-b37293fcc0e1,train,True,1,3RScan,
obs_003284,train,train,3RScan,1d234028-e280-2b1a-8fad-ce89afd4e4af,train/obs_003284,train/obs_003284/metadata.json,obs_003,EASY,0.01,"[128,192]",3RScan:1d23402c-e280-2b1a-8e31-9a88c9c1fb91,train,True,0,3RScan,parent_pilot_development
obs_010640,train,train,3RScan,1d23402a-e280-2b1a-8efa-1627e97fe9e6,train/obs_010640,train/obs_010640/metadata.json,obs_001,EASY,0.01,"[128,192]",3RScan:1d23402c-e280-2b1a-8e31-9a88c9c1fb91,train,True,1,3RScan,parent_pilot_development
obs_020644,validation,train,3RScan,c12890cc-d3df-2d0d-85cd-eebc3e1c4b62,train/obs_020644,train/obs_020644/metadata.json,obs_009,EASY,0.01,"[128,192]",3RScan:c12890cc-d3df-2d0d-85cd-eebc3e1c4b62,train,True,0,3RScan,
obs_006408,train,train,3RScan,c12890d5-d3df-2d0d-86d3-b8dac6bea6a9,train/obs_006408,train/obs_006408/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:c12890cc-d3df-2d0d-85cd-eebc3e1c4b62,train,True,1,3RScan,
obs_013732,test,train,3RScan,6bde604d-9162-246f-8d7d-631c1e992162,train/obs_013732,train/obs_013732/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",3RScan:6bde6053-9162-246f-8d5d-54e5e3dd721d,train,True,0,3RScan,
obs_010627,test,train,3RScan,6bde604d-9162-246f-8d7d-631c1e992162,train/obs_010627,train/obs_010627/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:6bde6053-9162-246f-8d5d-54e5e3dd721d,train,True,1,3RScan,
obs_000555,train,train,3RScan,0cac75ca-8d6f-2d13-8dfc-9932bfbb834d,train/obs_000555,train/obs_000555/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",3RScan:0cac75c8-8d6f-2d13-8c08-b3c40c58e0f7,train,True,0,3RScan,
obs_015108,train,train,3RScan,0cac75ca-8d6f-2d13-8dfc-9932bfbb834d,train/obs_015108,train/obs_015108/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:0cac75c8-8d6f-2d13-8c08-b3c40c58e0f7,train,True,1,3RScan,
obs_002915,train,train,3RScan,4a9a43e8-7736-2874-8519-29915757c372,train/obs_002915,train/obs_002915/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:4a9a43e4-7736-2874-8479-0e81135ccdb0,train,True,0,3RScan,
obs_010464,train,train,3RScan,4a9a43e6-7736-2874-8723-08ae98eccd16,train/obs_010464,train/obs_010464/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:4a9a43e4-7736-2874-8479-0e81135ccdb0,train,True,1,3RScan,
obs_008337,train,train,3RScan,c7895f1b-339c-2d13-8348-d178c1c4b687,train/obs_008337,train/obs_008337/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:c7895f1d-339c-2d13-820f-f998ab956707,train,True,0,3RScan,
obs_021415,train,train,3RScan,c7895f1f-339c-2d13-8172-b32de97f8cce,train/obs_021415,train/obs_021415/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:c7895f1d-339c-2d13-820f-f998ab956707,train,True,1,3RScan,
obs_000433,validation,train,3RScan,185d741d-3698-223c-8837-9dafd682c7f0,train/obs_000433,train/obs_000433/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:4acaebba-6c10-2a2a-8650-34c2f160db99,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_009633,validation,train,3RScan,185d741d-3698-223c-8837-9dafd682c7f0,train/obs_009633,train/obs_009633/metadata.json,obs_003,EASY,0.01,"[128,192]",3RScan:4acaebba-6c10-2a2a-8650-34c2f160db99,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_007898,train,train,3RScan,6bde6099-9162-246f-8d20-43caaaf32911,train/obs_007898,train/obs_007898/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:6bde609b-9162-246f-8f90-c3d2444a5ab8,train,True,0,3RScan,
obs_009117,train,train,3RScan,6bde6099-9162-246f-8d20-43caaaf32911,train/obs_009117,train/obs_009117/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:6bde609b-9162-246f-8f90-c3d2444a5ab8,train,True,1,3RScan,
obs_006790,train,train,3RScan,4fbad31e-465b-2a5d-84b7-c0ddea978db4,train/obs_006790,train/obs_006790/metadata.json,obs_012,EASY,0.01,"[128,192]",3RScan:4fbad31e-465b-2a5d-84b7-c0ddea978db4,train,True,0,3RScan,
obs_006080,train,train,3RScan,9af05c68-5794-2e19-8c5a-979f448da545,train/obs_006080,train/obs_006080/metadata.json,obs_022,EASY,0.01,"[128,192]",3RScan:4fbad31e-465b-2a5d-84b7-c0ddea978db4,train,True,1,3RScan,
obs_016151,validation,train,3RScan,aa20278c-8bc8-2c5b-9d18-016312e4463a,train/obs_016151,train/obs_016151/metadata.json,obs_000,EASY,0.01,"[128,192]",3RScan:531cff08-0021-28f6-8e08-ba2eeb945e09,train,True,0,3RScan,
obs_003306,train,train,3RScan,e2847ff7-a506-2b60-869c-2780e8694ae0,train/obs_003306,train/obs_003306/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:531cff08-0021-28f6-8e08-ba2eeb945e09,train,True,1,3RScan,
obs_007533,train,train,3RScan,77361fc8-d054-2a22-8868-c3de4283fff7,train/obs_007533,train/obs_007533/metadata.json,obs_018,EASY,0.01,"[128,192]",3RScan:77361fca-d054-2a22-8974-547ca1fbb90f,train,False,0,3RScan,
obs_009691,train,train,3RScan,77361fca-d054-2a22-8974-547ca1fbb90f,train/obs_009691,train/obs_009691/metadata.json,obs_011,EASY,0.01,"[128,192]",3RScan:77361fca-d054-2a22-8974-547ca1fbb90f,train,False,1,3RScan,
obs_022360,train,train,3RScan,422885d9-192d-25fc-85de-b954f526b2ac,train/obs_022360,train/obs_022360/metadata.json,obs_014,EASY,0.01,"[128,192]",3RScan:422885e9-192d-25fc-87a9-7013fe4114f2,train,True,0,3RScan,
obs_022769,train,train,3RScan,422885de-192d-25fc-8753-c094c3aaae0b,train/obs_022769,train/obs_022769/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:422885e9-192d-25fc-87a9-7013fe4114f2,train,True,1,3RScan,
obs_020570,train,train,3RScan,d7d40d44-7a5d-2b36-96d7-23cb75af862f,train/obs_020570,train/obs_020570/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:d7d40d48-7a5d-2b36-97ad-692c9b56b508,train,True,0,3RScan,
obs_001583,test,train,3RScan,d7d40d48-7a5d-2b36-97ad-692c9b56b508,train/obs_001583,train/obs_001583/metadata.json,obs_013,EASY,0.01,"[128,192]",3RScan:d7d40d48-7a5d-2b36-97ad-692c9b56b508,train,True,1,3RScan,
obs_007886,train,train,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train/obs_007886,train/obs_007886/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,True,0,3RScan,parent_pilot_development
obs_014292,train,train,3RScan,b8837e3a-57ec-29c6-8b54-d440ca79a11f,train/obs_014292,train/obs_014292/metadata.json,obs_000,EASY,0.01,"[128,192]",3RScan:b8837e3a-57ec-29c6-8b54-d440ca79a11f,train,True,1,3RScan,parent_pilot_development
obs_018388,train,train,3RScan,422885c7-192d-25fc-85f5-67ba0d80ade5,train/obs_018388,train/obs_018388/metadata.json,obs_006,EASY,0.01,"[128,192]",3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,train,True,0,3RScan,
obs_012012,train,train,3RScan,422885b7-192d-25fc-86da-e1beaae7c8ba,train/obs_012012,train/obs_012012/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:422885c7-192d-25fc-85f5-67ba0d80ade5,train,True,1,3RScan,
obs_023348,train,train,3RScan,13124cc6-cec3-27a6-86dc-7f23b894c85c,train/obs_023348,train/obs_023348/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,train,True,0,3RScan,
obs_021606,train,train,3RScan,0cac7672-8d6f-2d13-8d84-a0418e452bb7,train/obs_021606,train/obs_021606/metadata.json,obs_009,EASY,0.01,"[128,192]",3RScan:b05fddcf-fca0-2d4f-8a01-c6bdcc9fba8d,train,True,1,3RScan,
obs_023199,train,train,3RScan,6bde6083-9162-246f-8c9c-e170212059b2,train/obs_023199,train/obs_023199/metadata.json,obs_011,EASY,0.01,"[128,192]",3RScan:6bde6081-9162-246f-8c4e-ffaf709d17b1,train,False,0,3RScan,
obs_006771,train,train,3RScan,6bde6083-9162-246f-8c9c-e170212059b2,train/obs_006771,train/obs_006771/metadata.json,obs_019,EASY,0.01,"[128,192]",3RScan:6bde6081-9162-246f-8c4e-ffaf709d17b1,train,False,1,3RScan,
obs_013770,train,train,3RScan,8eabc428-5af7-2f32-8659-97a21d90a06b,train/obs_013770,train/obs_013770/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:8eabc42c-5af7-2f32-87c4-bf646779aa62,train,True,0,3RScan,
obs_003832,train,train,3RScan,8eabc42c-5af7-2f32-87c4-bf646779aa62,train/obs_003832,train/obs_003832/metadata.json,obs_012,EASY,0.01,"[128,192]",3RScan:8eabc42c-5af7-2f32-87c4-bf646779aa62,train,True,1,3RScan,
obs_022626,train,train,3RScan,7747a521-9431-24e8-84e7-7e01eaee08c4,train/obs_022626,train/obs_022626/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:7747a51f-9431-24e8-8720-19e267b3b828,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_012355,train,train,3RScan,7747a523-9431-24e8-86ca-377091c35f6e,train/obs_012355,train/obs_012355/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:7747a51f-9431-24e8-8720-19e267b3b828,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_010956,train,train,3RScan,4d3d82b0-8cf4-2e04-80a8-c955ea964c2f,train/obs_010956,train/obs_010956/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:4d3d82b0-8cf4-2e04-80a8-c955ea964c2f,train,True,0,3RScan,
obs_017299,train,train,3RScan,4d3d82ae-8cf4-2e04-80de-20f96c814d9c,train/obs_017299,train/obs_017299/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:4d3d82b0-8cf4-2e04-80a8-c955ea964c2f,train,True,1,3RScan,
obs_011048,train,train,3RScan,0cac7652-8d6f-2d13-8f0e-a1dd07a8a847,train/obs_011048,train/obs_011048/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:0cac7654-8d6f-2d13-8e68-ddd1767454ad,train,True,0,3RScan,
obs_021550,train,train,3RScan,0cac7652-8d6f-2d13-8f0e-a1dd07a8a847,train/obs_021550,train/obs_021550/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:0cac7654-8d6f-2d13-8e68-ddd1767454ad,train,True,1,3RScan,
obs_014348,validation,train,3RScan,7272e190-a01b-20f6-8bde-769bcd548633,train/obs_014348,train/obs_014348/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:13124cc0-cec3-27a6-84bd-1f56cb6d11a8,train,True,0,3RScan,
obs_004636,train,train,3RScan,6a360543-fa53-2915-95a7-697af24d1d25,train/obs_004636,train/obs_004636/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:13124cc0-cec3-27a6-84bd-1f56cb6d11a8,train,True,1,3RScan,
obs_015540,validation,train,3RScan,ab835f89-54c6-29a1-996a-526e4e686b5c,train/obs_015540,train/obs_015540/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:283ccfeb-107c-24d5-8bbf-05519a3c7c47,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_023483,validation,train,3RScan,ab835f89-54c6-29a1-996a-526e4e686b5c,train/obs_023483,train/obs_023483/metadata.json,obs_019,EASY,0.01,"[128,192]",3RScan:283ccfeb-107c-24d5-8bbf-05519a3c7c47,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_016634,train,train,3RScan,4238491e-60a7-271e-9fe8-eb04b4209883,train/obs_016634,train/obs_016634/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:4731976a-f9f7-2a1a-9737-305b709ca37f,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_002855,train,train,3RScan,4731976a-f9f7-2a1a-9737-305b709ca37f,train/obs_002855,train/obs_002855/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:4731976a-f9f7-2a1a-9737-305b709ca37f,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_022079,train,train,3RScan,09582223-e2c2-2de1-94b6-750684b4f80a,train/obs_022079,train/obs_022079/metadata.json,obs_011,EASY,0.01,"[128,192]",3RScan:09582225-e2c2-2de1-9564-f6681ef5e511,train,True,0,3RScan,
obs_000991,train,train,3RScan,09582223-e2c2-2de1-94b6-750684b4f80a,train/obs_000991,train/obs_000991/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:09582225-e2c2-2de1-9564-f6681ef5e511,train,True,1,3RScan,
obs_019545,train,train,3RScan,09582254-e2c2-2de1-9434-162187eb819e,train/obs_019545,train/obs_019545/metadata.json,obs_016,LEARNABLE,0.01,"[128,192]",3RScan:0958224e-e2c2-2de1-943b-38e36345e2e7,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_014184,validation,train,3RScan,0958224e-e2c2-2de1-943b-38e36345e2e7,train/obs_014184,train/obs_014184/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",3RScan:0958224e-e2c2-2de1-943b-38e36345e2e7,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_017716,test,train,3RScan,baf673aa-8e94-22f8-815f-0a3f3d250071,train/obs_017716,train/obs_017716/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:baf673a8-8e94-22f8-837d-d39420725d90,train,False,0,3RScan,
obs_019573,test,train,3RScan,baf673aa-8e94-22f8-815f-0a3f3d250071,train/obs_019573,train/obs_019573/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:baf673a8-8e94-22f8-837d-d39420725d90,train,False,1,3RScan,
obs_001447,train,train,3RScan,d7d40d77-7a5d-2b36-9576-25354ef37dd9,train/obs_001447,train/obs_001447/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:5630cfcd-12bf-2860-87f0-65937859709c,train,True,0,3RScan,parent_pilot_development
obs_013477,test,train,3RScan,d7d40d79-7a5d-2b36-9740-15f8e687b25c,train/obs_013477,train/obs_013477/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:5630cfcd-12bf-2860-87f0-65937859709c,train,True,1,3RScan,parent_pilot_development
obs_010702,train,train,3RScan,ddc737ad-765b-241a-9d9f-1f19fab18318,train/obs_010702,train/obs_010702/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:ddc737ad-765b-241a-9d9f-1f19fab18318,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_007916,train,train,3RScan,ddc737ad-765b-241a-9d9f-1f19fab18318,train/obs_007916,train/obs_007916/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:ddc737ad-765b-241a-9d9f-1f19fab18318,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_013081,train,train,3RScan,fcf66daa-622d-291c-8548-a1163ee299b4,train/obs_013081,train/obs_013081/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",3RScan:fcf66daa-622d-291c-8548-a1163ee299b4,train,True,0,3RScan,
obs_008046,train,train,3RScan,fcf66d7d-622d-291c-8542-f708b096b45f,train/obs_008046,train/obs_008046/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:fcf66daa-622d-291c-8548-a1163ee299b4,train,True,1,3RScan,
obs_009441,train,train,3RScan,d7d40d40-7a5d-2b36-977c-4e35fdd5f03a,train/obs_009441,train/obs_009441/metadata.json,obs_009,EASY,0.01,"[128,192]",3RScan:d7d40d3e-7a5d-2b36-97b3-dd11abc0e876,train,False,0,3RScan,
obs_000628,train,train,3RScan,d7d40d40-7a5d-2b36-977c-4e35fdd5f03a,train/obs_000628,train/obs_000628/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:d7d40d3e-7a5d-2b36-97b3-dd11abc0e876,train,False,1,3RScan,
obs_009597,train,train,3RScan,1d234014-e280-2b1a-8eab-fe44989693aa,train/obs_009597,train/obs_009597/metadata.json,obs_010,EASY,0.01,"[128,192]",3RScan:1d23401e-e280-2b1a-8cef-f28df9df2618,train,False,0,3RScan,
obs_000869,train,train,3RScan,1d234014-e280-2b1a-8eab-fe44989693aa,train/obs_000869,train/obs_000869/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",3RScan:1d23401e-e280-2b1a-8cef-f28df9df2618,train,False,1,3RScan,
obs_015808,train,train,3RScan,752cc5a3-920c-26f5-8ff3-49518eff94c6,train/obs_015808,train/obs_015808/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:4fbad31a-465b-2a5d-8566-f4e4845c1a78,train,True,0,3RScan,
obs_012750,train,train,3RScan,4fbad31a-465b-2a5d-8566-f4e4845c1a78,train/obs_012750,train/obs_012750/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:4fbad31a-465b-2a5d-8566-f4e4845c1a78,train,True,1,3RScan,
obs_012654,validation,train,3RScan,43b8cae1-6678-2e38-9865-c19c07c25015,train/obs_012654,train/obs_012654/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:43b8cae1-6678-2e38-9865-c19c07c25015,train,True,0,3RScan,
obs_018929,validation,train,3RScan,43b8cae1-6678-2e38-9865-c19c07c25015,train/obs_018929,train/obs_018929/metadata.json,obs_006,EASY,0.01,"[128,192]",3RScan:43b8cae1-6678-2e38-9865-c19c07c25015,train,True,1,3RScan,
obs_004677,train,train,3RScan,2e36954b-e133-204c-92ad-1a66c6f63e1a,train/obs_004677,train/obs_004677/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:2e36954b-e133-204c-92ad-1a66c6f63e1a,train,True,0,3RScan,
obs_002567,train,train,3RScan,2e36954b-e133-204c-92ad-1a66c6f63e1a,train/obs_002567,train/obs_002567/metadata.json,obs_012,EASY,0.01,"[128,192]",3RScan:2e36954b-e133-204c-92ad-1a66c6f63e1a,train,True,1,3RScan,
obs_012127,test,train,3RScan,19f1a892-a988-2bf8-8c91-0705cf396888,train/obs_012127,train/obs_012127/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:0cac767c-8d6f-2d13-8e22-50ba98af68e6,train,True,0,3RScan,
obs_015430,test,train,3RScan,19f1a892-a988-2bf8-8c91-0705cf396888,train/obs_015430,train/obs_015430/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:0cac767c-8d6f-2d13-8e22-50ba98af68e6,train,True,1,3RScan,
